checklist_id,pland_00,pland_01,pland_02,pland_03,pland_04,pland_05,pland_06,pland_08,pland_09,pland_10,pland_11,pland_12,pland_13,pland_14,pland_15
S37329050,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0,0,0
S37406080,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37256600,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0
S37142157,0.2,0.2,0.2,0,0,0.2,0,0,0,0,0.2,0,0,0,0
S37361476,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
S49672378,0.25,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0
S37152717,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0.25,0,0
S37362434,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0,0.2,0,0
S37399538,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0.16666666666666666,0,0
S37365678,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S37332094,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0.25,0,0
S37497231,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0
S37338953,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S37425018,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0
S37349245,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37141772,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0
S37455559,0.2,0,0,0,0,0,0,0,0.2,0.2,0.2,0,0.2,0,0
S37211237,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0.25,0,0
S37152665,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0
S37491963,0.2,0,0,0,0,0,0,0.2,0.2,0.2,0,0,0,0.2,0
S37331595,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37222261,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
S37411265,0.2,0.2,0.2,0,0,0,0,0.2,0.2,0,0,0,0,0,0
S37477212,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0
S37448007,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0
S37350497,0,0,0,0,0.2,0,0,0.2,0,0.2,0.2,0.2,0,0,0
S37453879,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0.25,0,0
S37160986,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0
S37328584,0,0.25,0.25,0,0.25,0,0,0.25,0,0,0,0,0,0,0
S37133356,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37237338,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0
S37137701,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37513956,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0,0,0
S37203139,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0
S37157558,0,0.2,0.2,0,0,0.2,0,0.2,0,0.2,0,0,0,0,0
S37465839,0,0.2,0,0,0.2,0.2,0,0.2,0,0,0,0,0.2,0,0
S37493325,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
S37492147,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0.25,0
S37330179,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0
S37146215,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37461744,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
S37424542,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0
S37230402,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37344077,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
S37471720,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
S37136260,0.25,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0
S37158637,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0
S37445571,0.25,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0,0,0
S37505362,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0
S56805828,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0.25,0,0
S37134420,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0
S37191177,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S37372598,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0
S49861559,0,0,0.25,0,0,0.25,0,0.25,0.25,0,0,0,0,0,0
S37433993,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37158314,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37289317,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0
S37497427,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37509365,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S37412246,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
S37249276,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,0
S37289426,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0
S37165566,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37424185,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0
S37411950,0.25,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0,0,0
S37404882,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37422647,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0
S37205035,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37509640,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0
S37480406,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
S37491777,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37384690,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37152979,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0
S37473526,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
S37251905,0.2,0,0,0,0.2,0,0,0.2,0,0.2,0.2,0,0,0,0
S37512935,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
S37380345,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0,0,0
S37151144,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0
S37177519,0.16666666666666666,0,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0,0.16666666666666666,0,0,0,0.16666666666666666,0,0
S37404482,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0
S37136213,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S37158229,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37457184,0.16666666666666666,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0,0.16666666666666666,0,0,0,0
S37136999,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0
S37470863,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0,0.14285714285714285,0,0
S37346584,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0
S37361188,0.25,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0,0,0
S37158489,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0
S37512799,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0
S37512846,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0,0.25,0
S56806349,0,0,0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0.16666666666666666,0,0
S37294177,0,0,0,0,0,0.25,0,0.25,0.25,0.25,0,0,0,0,0
S37159167,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37365584,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37423178,0.25,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0,0,0
S37513660,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0
S37283633,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37458000,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
S37415081,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0
S37294075,0.25,0.25,0,0,0,0,0,0.25,0,0,0.25,0,0,0,0
S37338397,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0
S37453859,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,0
S37390924,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0
S37152881,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
S37322722,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
S37355875,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0
S37138004,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0
S37466208,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
S37455928,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
S37487503,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25
S37347732,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37506419,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0
S37448326,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0
S37491845,0.25,0,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0
S37512617,0,0,0,0,0.25,0,0,0.25,0.25,0.25,0,0,0,0,0
S37180396,0.16666666666666666,0,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0
S37305059,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0
S37177215,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
S37472992,0,0,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0
S37342915,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37141640,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
S37353552,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0
S37390772,0.2,0.2,0.2,0,0,0.2,0,0,0,0,0.2,0,0,0,0
S37478399,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37424982,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0
S37279528,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
S37350694,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S37168362,0.2,0.2,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0
S50199801,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0
S46924883,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
S46769852,0,0,0,0,0.25,0,0,0.25,0.25,0,0,0,0.25,0,0
S49151870,0.2,0,0,0,0.2,0.2,0,0.2,0,0,0.2,0,0,0,0
S48912445,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25
S49004291,0,0,0,0,0,0,0,0.5,0,0,0,0,0.5,0,0
S50030062,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
S49151789,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
S56362798,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
S43739305,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0
S50008789,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
S44089826,0,0.25,0.25,0,0,0.25,0,0.25,0,0,0,0,0,0,0
S49147999,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
S44090545,0,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0,0,0,0
S46460964,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0.3333333333333333,0,0,0
S44031816,0,0,0,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0,0
G2419095,0.25,0,0,0,0,0.25,0,0.25,0,0,0.25,0,0,0,0
G2422796,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
G2425030,0,0,0,0,0.14285714285714285,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0
G2472868,0.2,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0,0,0
G2419124,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0,0
G2419125,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
G2419126,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
G2419129,0,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0
G2419131,0,0,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0,0
G2472775,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
G2422795,0,0,0,0,0,0.25,0,0.25,0.25,0,0,0,0.25,0,0
G2419901,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
G2419867,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
G2420308,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
G2420310,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
G2420311,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
G2420312,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
G2420314,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
G2420315,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
G2420316,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
G2420318,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
G2420319,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
G2420320,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
G2420321,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
G2420322,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
G2420480,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
G2420456,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
G2421094,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0
G2458113,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
G2421981,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0.3333333333333333,0,0.3333333333333333,0
G2422161,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
G2422162,0.25,0,0,0,0,0,0,0.25,0.25,0,0,0,0.25,0,0
G2422281,0.3333333333333333,0,0,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0
G2422251,0,0.2,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0,0,0
G2425029,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0.25,0
G2422348,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
G2422353,0,0.3333333333333333,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0
G2422537,0,0.2,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0,0,0
G2465366,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0
G2424886,0,0,0,0,0,0,0,0.25,0.25,0,0.25,0,0.25,0,0
G2424100,0,0,0,0,0.25,0.25,0,0.25,0,0,0.25,0,0,0,0
G2843808,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0,0,0
G2426308,0.3333333333333333,0,0,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0
G2425425,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
G2425089,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,0
G2425431,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0
G2426005,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
G2426392,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
G2426524,0,0,0,0,0.14285714285714285,0,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0
G2428647,0.25,0,0,0,0,0,0,0.25,0,0,0.25,0,0.25,0,0
G2427812,0.25,0,0,0,0,0,0,0.25,0,0,0.25,0,0.25,0,0
G2427491,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0.16666666666666666,0,0
G2486259,0.2,0.2,0.2,0,0,0,0,0.2,0,0,0.2,0,0,0,0
G2430944,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0.16666666666666666,0,0
G2430933,0,0,0,0,0.25,0.25,0,0.25,0,0,0,0,0.25,0,0
G2428163,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
G2429817,0,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0
G2429796,0.25,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0
G2429830,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
G2430216,0,0,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0
G2430406,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
G2430122,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0
G2430110,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
G2430114,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
G2430116,0.25,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0,0
G2458122,0,0,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0
G2441446,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
G2445817,0.25,0,0,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25
G2589484,0,0,0,0,0,0,0,0.25,0.25,0,0,0.25,0,0.25,0
G2460101,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0
G2430890,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
G2430912,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
G2589485,0.16666666666666666,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0
G2445816,0.2,0,0.2,0,0,0,0,0.2,0.2,0,0.2,0,0,0,0
G2434351,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
G2434341,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
G2433445,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0
G2431609,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0
G2431610,0,0,0,0,0,0,0,0.25,0.25,0.25,0,0.25,0,0,0
G2589486,0.25,0,0,0,0,0,0,0.25,0,0,0.25,0,0.25,0,0
G2432110,0.16666666666666666,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0
G2589487,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
G2433450,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
G2433451,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
G2432117,0.16666666666666666,0,0,0,0.16666666666666666,0,0,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0.16666666666666666,0,0
G2435249,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0
G2435346,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
G2444057,0.25,0,0,0,0,0,0,0,0.25,0,0.25,0,0.25,0,0
G2435337,0,0,0,0,0.25,0.25,0,0.25,0,0.25,0,0,0,0,0
G2433454,0,0.3333333333333333,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0
G2432605,0,0,0.5,0,0,0,0,0.5,0,0,0,0,0,0,0
G2432602,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,0,0
G2444056,0.2,0,0,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0
G2435327,0,0,0,0,0.2,0,0,0.2,0.2,0.2,0,0.2,0,0,0
G2432710,0,0,0,0,0.25,0.25,0,0.25,0.25,0,0,0,0,0,0
G2432711,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0
G2432828,0,0,0.25,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0
G2437864,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G2433034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
G2433457,0.3333333333333333,0,0,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0
G2433237,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0.2,0,0,0,0
G2433236,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0,0,0
G2433235,0,0,0,0,0.25,0.25,0,0.25,0,0,0.25,0,0,0,0
G2433233,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0,0,0,0.3333333333333333,0,0
G2433225,0.5,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
G2433224,0,0,0,0,0.2,0.2,0,0.2,0,0.2,0,0.2,0,0,0
G2433223,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
G2432832,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0,0,0,0,0
G2433200,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
G2433115,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
G2433467,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0
G2433367,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0
G2433370,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0
G2433371,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0
G2433372,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0
G2434807,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0
G2434806,0,0,0,0,0.3333333333333333,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0
G2433663,0.16666666666666666,0.16666666666666666,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0,0
G2435659,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0,0
G2589490,0.16666666666666666,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0.16666666666666666,0,0
G2435162,0,0.2,0,0,0,0.2,0,0.2,0,0.2,0.2,0,0,0,0
G2435340,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0
G2435164,0,0.25,0,0,0.25,0.25,0,0.25,0,0,0,0,0,0,0
G2436062,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0
G2436169,0.3333333333333333,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0,0,0,0,0,0,0
G2436278,0,0,0,0,0,0,0,0,0.5,0,0,0,0.5,0,0
G2774253,0.5,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0
G2437750,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
G2437748,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
G2438729,0.25,0,0,0,0,0,0,0.25,0.25,0.25,0,0,0,0,0
G2438988,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0
G2438990,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
G2438982,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
G2438980,0,0,0,0,0,0.3333333333333333,0,0.3333333333333333,0.3333333333333333,0,0,0,0,0,0
G2441135,0.16666666666666666,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0,0,0
G2439579,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
G2439678,0,0,0,0,0.2,0.2,0,0.2,0.2,0,0,0,0.2,0,0
G2439580,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
